HEI_code,HEI_name,fac_qual,sci_work,acad_manag,spat_dist,train_offer,employment,acad_form,legal_system,ownership,tec_prof,logic_train,logic_schol,logic_relig,logic_comm,logic_market,logic_state,logic_number
1012,FACULDADE DO SERTÃO DO PAJEÚ,0.0303030303030303,0.727272727272727,0.0303030303030303,1,0,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1014,INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC,0.238095238095238,0.0952380952380952,0.304761904761905,2,1,0.133333333333333,faculty,private,communitary,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3
1019,FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU,0.192307692307692,0,0.269230769230769,1,0,0.25,faculty,private,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1021,FACULDADE DE CIÊNCIAS DE TIMBAÚBA,0.111111111111111,0,0.0555555555555556,1,3,0.592592592592593,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1027,UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO,1,0.413194444444444,0.239583333333333,2,0,1,university,public,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
1028,UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,0.705972434915773,0.240428790199081,0.188361408882083,16,2,0.710566615620214,university,public,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
1030,Centro Universitário IBMEC,0.559808612440191,0,0,4,0,0.215311004784689,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1032,CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO,0.315,0.22,0.4025,9,12,0.24,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1036,UNIVERSIDADE DO ESTADO DE MINAS GERAIS,0.190322580645161,0.0929032258064516,0.133548387096774,35,11,0.515483870967742,university,public,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
1038,FACULDADES INTEGRADAS DE TRÊS LAGOAS,0.226993865030675,1,0,1,4,0.45398773006135,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1041,UNIVERSIDADE DO VALE DO TAQUARI,0.456756756756757,0.181081081081081,0.389189189189189,2,16,0.345945945945946,university,private,communitary,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
1042,UNIVERSIDADE POSITIVO,0.377892030848329,0.296915167095116,0.424164524421594,7,57,0.334190231362468,university,private,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
1043,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMINIO OMETTO,0.409448818897638,0.125984251968504,0.175853018372703,2,0,0.204724409448819,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1045,CENTRO UNIVERSITÁRIO ANHANGÜERA,0.445544554455446,0.316831683168317,0.0643564356435644,2,2,0.391089108910891,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1046,UNIÃO DAS FACULDADES DOS GRANDES LAGOS,0.305019305019305,1,0,2,9,0.146718146718147,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1048,FACULDADE CAMPOS ELÍSEOS,0.285714285714286,0,0,3,3,0.742857142857143,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1049,INSTITUTO DE ENSINO SUPERIOR FUCAPI,0.152941176470588,0,0,1,1,0.117647058823529,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1051,FACULDADE DA SEUNE,0.127450980392157,0,0.117647058823529,1,0,0.0686274509803922,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1053,CENTRO UNIVERSIÁRIO UNIFTC DE FEIRA DE SANTANA,0.350877192982456,0.421052631578947,0.298245614035088,1,0,0.543859649122807,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1055,Centro Universitário Maurício de Nassau de Salvador,0.314553990610329,0,0,3,7,0.272300469483568,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1058,Estácio FIB - Centro Universitário Estácio da Bahia,0.195348837209302,0.0232558139534884,0.0604651162790698,2,15,0.274418604651163,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1059,FACULDADE LOURENÇO FILHO,0.15,0,0.1,2,0,0.125,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1060,CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB,0.244444444444444,0.00222222222222222,0.331111111111111,4,32,0.242222222222222,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1063,Faculdade Doctum de Vila Velha,0.238095238095238,0,0.285714285714286,1,0,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1064,Faculdade Doctum de Vitória,0.161764705882353,0.0294117647058824,0.352941176470588,1,0,0.0294117647058824,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1066,INSTITUTO DE ENSINO E PESQUISA OBJETIVO,0.0238095238095238,0.0476190476190476,0.404761904761905,1,3,0.142857142857143,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1067,FACULDADE DE JUSSARA,0.0344827586206897,0,1,1,1,0.241379310344828,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1068,FACULDADE ALDETE MARIA ALVES,0.28125,0.15625,0.40625,1,0,0.6875,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1070,FACULDADE CNEC UNAÍ,0.128205128205128,0.102564102564103,0.974358974358974,1,1,0.435897435897436,faculty,private,communitary,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3
1071,INSTITUTO DE ENSINO SUPERIOR DA FUNLEC,0.0666666666666667,0,0,2,0,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1075,CENTRO UNIVERSITÁRIO - UNIESP,0.25,0.0595238095238095,0,2,0,0.130952380952381,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1076,"FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE CAJAZEIRAS",0.0609756097560976,0.0121951219512195,0.524390243902439,1,1,0.0853658536585366,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1077,Centro Universitário Estácio do Recife,0.223404255319149,0.0319148936170213,0.0319148936170213,3,9,0.308510638297872,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1078,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,0.217647058823529,0.264705882352941,0.129411764705882,3,11,0.270588235294118,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1079,FACULDADE MARINGÁ,0.22,0.08,0.26,2,1,0.12,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1080,FACULDADE ARTHUR SÁ EARP NETO,0.29512893982808,0.0114613180515759,0.186246418338109,1,2,0.25214899713467,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1081,FACULDADE DE ENGENHARIA DE RESENDE,0.26,0.16,0.6,1,1,0.14,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",0.362874251497006,0.361676646706587,0.00239520958083832,18,23,0.960479041916168,federal_institute,public,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3
1084,CENTRO UNIVERSITÁRIO CNEC DE BENTO GONÇALVES,0.25,0,0.583333333333333,1,1,0.25,university_center,private,communitary,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,4
1085,FACULDADE METODISTA CENTENÁRIO,0.135135135135135,0,0.27027027027027,1,0,0.0810810810810811,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1087,CENTRO UNIVERSITÁRIO APARÍCIO CARVALHO,0.155660377358491,0.273584905660377,0.287735849056604,1,3,0.188679245283019,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1090,FACULDADE SÃO LUÍS DE FRANÇA,0.162790697674419,0,0.906976744186047,2,1,0.162790697674419,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1092,FACULDADES INTEGRADAS DE BAURU,0.431472081218274,0,0.0812182741116751,2,2,0.0812182741116751,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1096,FACULDADE DE PRESIDENTE EPITÁCIO - FAPE,0.0454545454545455,0,0.409090909090909,1,0,0.318181818181818,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1100,Centro Universitário Carlos Drummond de Andrade,0.266666666666667,0,0.111111111111111,5,55,0.0814814814814815,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1107,Centro Universitário Estácio do Ceará,0.206349206349206,0.0952380952380952,0.0444444444444444,4,24,0.266666666666667,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1113,CENTRO UNIVERSITÁRIO EURO-AMERICANO,0.353896103896104,0.331168831168831,0.399350649350649,4,10,0.334415584415584,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1115,FACULDADE SANTA TEREZINHA,0.0844155844155844,0,0.25974025974026,1,5,0.038961038961039,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1118,FACULDADE DE MIRASSOL,0.266666666666667,0,0.233333333333333,1,0,0.2,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",0.327402135231317,0.231316725978648,0.252669039145908,6,5,0.946619217081851,federal_institute,public,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3
1122,FACULDADE REGES DE OSVALDO CRUZ,0.333333333333333,1,0.238095238095238,1,0,0.238095238095238,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1123,INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE SALVADOR,0.333333333333333,0.222222222222222,0,1,0,0.111111111111111,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1124,Faculdade Dom Pedro II de Barreiras,0.347826086956522,0.0869565217391304,0.347826086956522,1,0,0.347826086956522,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1125,FACULDADES INTEGRADAS ESPÍRITA,0.264705882352941,0,0,1,0,0.0294117647058824,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1126,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,0.672330097087379,0.527912621359223,0.314320388349515,9,1,0.769417475728155,university,public,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
1128,UNIVERSIDADE DE ITAÚNA,0.289325842696629,0.24438202247191,0.0365168539325843,1,1,0.348314606741573,university,private,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
1129,CENTRO UNIVERSITÁRIO DO NORTE PAULISTA,0.235294117647059,0.327731092436975,0.235294117647059,1,7,0.319327731092437,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1131,CENTRO UNIVERSITÁRIO SANTO AGOSTINHO,0.205741626794258,0.162679425837321,0.157894736842105,3,1,0.205741626794258,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1136,FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS DE IGARASSU,0.137254901960784,0,0,1,3,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1139,FACULDADE DE ESTUDOS ADMINISTRATIVOS DE MINAS GERAIS - FEAD-MG,0.439393939393939,0,0,2,0,0.0454545454545455,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1141,CENTRO UNIVERSITÁRIO GAMA E SOUZA,0.419753086419753,0.296296296296296,0.37037037037037,7,13,0.691358024691358,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1142,FACULDADE DE DIREITO DE VITÓRIA,0.652173913043478,0.478260869565217,0.0869565217391304,1,0,0.630434782608696,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1143,Faculdade de Ciências de Timbaúba,0.0357142857142857,0,0.107142857142857,1,0,0.392857142857143,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1144,FACULDADE DE CIÊNCIAS HUMANAS,0,0,0.25,1,0,0.25,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1149,CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO,0.216867469879518,0.353413654618474,0.36144578313253,2,23,0.232931726907631,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1150,Faculdade de Tecnologia Senai Theobaldo de Nigris,0.25,0,0,1,1,0.625,faculty,private,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1151,FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS DE SERGIPE,0.169312169312169,0.317460317460317,0.291005291005291,2,9,0.105820105820106,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1153,UNIVERSIDADE CÂNDIDO MENDES,0.192043895747599,0.200274348422497,0.240054869684499,16,21,0.156378600823045,university,private,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
1155,FACULDADE SALESIANA DE SANTA TERESA,0,0,0.15,1,0,0.2,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1156,FACULDADE CNEC ITABORAÍ,0.25,0,0.178571428571429,2,0,0.25,faculty,private,communitary,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3
1157,ESCOLA SUPERIOR SÃO FRANCISCO DE ASSIS,0.17741935483871,0.274193548387097,0.0806451612903226,1,0,0.0806451612903226,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1159,CENTRO DE ENSINO SUPERIOR DE VITÓRIA,0.08,0,0,1,0,0.08,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1160,FACULDADE CAMBURY,0.246575342465753,1,0.986301369863014,1,12,0.219178082191781,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1161,INSPER INSTITUTO DE ENSINO E PESQUISA,0.802547770700637,0.203821656050955,0.356687898089172,1,0,0.54140127388535,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1162,FACULDADE DE ALTA FLORESTA,0.285714285714286,0.142857142857143,0.5,2,0,0.357142857142857,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1166,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",0.432791728212703,0.217134416543575,0.121122599704579,12,22,0.964549483013294,federal_institute,public,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3
1170,FACULDADE METROPOLITANA DE CAMAÇARI,0.1875,0,0,1,0,0.2625,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1173,FACULDADE ANHANGUERA DE BRASÍLIA,0.424731182795699,0.381720430107527,0.0698924731182796,1,1,0.456989247311828,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1174,FACULDADE DE SABARÁ,0.106382978723404,0,0.148936170212766,1,0,0.0212765957446809,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1175,FACULDADE ESTÁCIO DO RIO GRANDE DO SUL - ESTÁCIO FARGS,0.297297297297297,0,0,1,3,0.135135135135135,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1182,INSTITUTO DE ENSINO SUPERIOR DE AMERICANA,0.105263157894737,0,0.263157894736842,1,1,0.105263157894737,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1185,CENTRO UNIVERSITÁRIO JORGE AMADO,0.210300429184549,0,0.296137339055794,5,27,0.186695278969957,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1187,CENTRO UNIVERSITÁRIO MÓDULO,0.328358208955224,0,0.291044776119403,1,2,0.298507462686567,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1189,UNIVERSIDADE DO PLANALTO CATARINENSE,0.0931506849315068,0.356164383561644,0.0876712328767123,2,2,0.183561643835616,university,private,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
1190,FACULDADE INTEGRAL CANTAREIRA,0.392156862745098,0,0,1,0,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1191,INSTITUTO DE ENSINO SUPERIOR DE FORTALEZA,0.209302325581395,0.604651162790698,0.255813953488372,1,0,0.302325581395349,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1192,FACULDADE DE CIÊNCIAS DA SAÚDE DE SÃO PAULO,0.5,0,0.625,1,0,0.125,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1194,FACULDADE DE TECNOLOGIA DE PONTA PORÃ,0.111111111111111,0,0,1,0,0.222222222222222,faculty,private,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1195,FACULDADE SENAI DE TECNOLOGIA MECATRÔNICA,0.142857142857143,0,0,2,2,0.285714285714286,faculty,private,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1196,CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR,0.307964601769912,0.543362831858407,0.0920353982300885,2,43,0.605309734513274,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1198,FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DO PARANÁ,0.136363636363636,0,0.227272727272727,2,0,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1201,FACULDADE DE ADMINISTRAÇÃO MILTON CAMPOS,0.166666666666667,0.0277777777777778,0.388888888888889,1,0,0.111111111111111,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1202,FACULDADE SANTA RITA,0.242105263157895,0.157894736842105,0.178947368421053,1,0,0.147368421052632,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1205,FACULDADE EDUCACIONAL DA LAPA,0.203703703703704,0,0,2,9,0.179012345679012,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1208,FAL ESTÁCIO - FACULDADE ESTÁCIO DE NATAL,0.17948717948718,0.0769230769230769,0.0512820512820513,2,2,0.17948717948718,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1212,FACULDADE DE CIÊNCIAS CONTÁBEIS DE ASSIS,0.222222222222222,1,0,1,0,0.111111111111111,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1213,FACULDADE FLEMING,0.333333333333333,0,0,1,0,0.333333333333333,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1219,INSTITUTO ITAPETININGANO DE ENSINO SUPERIOR,0.120481927710843,0.108433734939759,0.0963855421686747,1,3,0.301204819277108,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1221,FACULDADE GAMMON,0.46875,0,0.1875,1,0,0.03125,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1224,CENTRO UNIVERSITÁRIO DE JALES,0.125,0.046875,0.25,1,1,0.578125,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1225,CENTRO UNIVERSITÁRIO AMPARENSE,0.164383561643836,0,0,2,8,0.273972602739726,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1226,INSTITUTO DE ENSINO SUPERIOR DO ACRE,0.42,0,0,1,1,0.6,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1227,CENTRO UNIVERSITÁRIO SÃO FRANCISCO DE BARREIRAS,0.140495867768595,0.223140495867769,0.305785123966942,1,2,0.471074380165289,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1230,CENTRO REGIONAL UNIVERSITÁRIO DE ESPÍRITO SANTO DO PINHAL,0.214285714285714,0.0357142857142857,0.45,1,1,0.192857142857143,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1231,FACULDADE CNEC SANTO ÂNGELO,0.174603174603175,0.0317460317460317,0.0476190476190476,1,2,0.0634920634920635,faculty,private,communitary,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3
1232,CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE,0.288590604026846,0.114093959731544,0.63758389261745,3,18,0.48993288590604,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1233,CENTRO UNIVERSITÁRIO UNIC,0.409836065573771,0.237704918032787,0.0573770491803279,2,5,0.418032786885246,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1237,FACULDADE NOSSA SENHORA APARECIDA,0.266666666666667,1,0.0833333333333333,1,4,0.316666666666667,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1239,FACULDADE PADRÃO,0.116666666666667,0,0.35,2,0,0.2,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1240,FACULDADE DE ESTUDOS SOCIAIS DO ESPÍRITO SANTO,0.115384615384615,0.923076923076923,0.346153846153846,1,4,0.153846153846154,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1243,Faculdade Doctum de Serra,0.206896551724138,0.0229885057471264,0.425287356321839,3,0,0.0804597701149425,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1244,FACULDADE BRASILEIRA,0.170984455958549,0.0673575129533679,0.782383419689119,1,0,0.129533678756477,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1245,Faculdade de Castelo - Multivix Castelo,0.166666666666667,0.277777777777778,0.388888888888889,1,0,0.111111111111111,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1247,FACULDADE DE CIÊNCIAS CONTÁBEIS DE NOVA ANDRADINA - FACINAN,0.0769230769230769,1,0,1,0,0.115384615384615,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1248,FACULDADE DE PEDAGOGIA,0,0,0,1,0,0.214285714285714,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1249,FACULDADE DE EDUCAÇÃO DE COSTA RICA,0.0909090909090909,0,0,1,0,0.227272727272727,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1252,FACULDADE PROMOVE DE MINAS GERAIS,0.41025641025641,0.128205128205128,0.41025641025641,1,1,0.564102564102564,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1253,FACULDADE METODISTA GRANBERY,0.235294117647059,0,0,1,0,0.0470588235294118,faculty,private,communitary,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3
1254,FACULDADE DE ADMINISTRAÇÃO DE ITABIRITO,0,0,0,1,0,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1255,Centro Universitário FBV Wyden,0.299019607843137,0,0,1,17,0.509803921568627,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1256,FACULDADE DOM BOSCO,0.152173913043478,0.152173913043478,0.173913043478261,1,4,0.108695652173913,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1258,FACULDADE DE CASCAVEL,0.507575757575758,0.310606060606061,0.0681818181818182,1,2,0.515151515151515,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1263,FACULDADE BEZERRA DE ARAÚJO,0.133333333333333,0,0,2,0,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1264,CENTRO UNIVERSITÁRIO DO RIO GRANDE DO NORTE,0.324675324675325,0.136363636363636,0.201298701298701,1,1,0.441558441558442,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1266,FACULDADES INTEGRADAS URUBUPUNGÁ,0.122448979591837,0,0.448979591836735,1,1,0.163265306122449,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1267,INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS,0.24390243902439,0,0.195121951219512,2,9,0.231707317073171,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1270,CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO,0.293286219081272,0.0353356890459364,0.0247349823321555,2,31,0.268551236749117,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1273,Centro Universitário Campo Limpo Paulista,0.28436018957346,0.132701421800948,0.151658767772512,3,24,0.218009478672986,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
1275,FACULDADE DO GUARUJÁ,0.0625,0,0.4375,1,0,0.1875,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1276,INSTITUTO TAUBATÉ DE ENSINO SUPERIOR,0.181818181818182,0,0.121212121212121,1,2,0.151515151515152,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1279,FACULDADE DE ITÁPOLIS - FACITA,0.136363636363636,0,0.136363636363636,1,0,0.318181818181818,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1280,Faculdade Estácio Cotia,0.444444444444444,0,0,1,0,0.888888888888889,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
1281,FACULDADE DE CIÊNCIAS SOCIAIS E AGRÁRIAS DE ITAPEVA,0.426470588235294,1,0.647058823529412,1,0,0.205882352941176,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
